% Moku:Go Oscilloscope
% Channel A (on)
% Channel B (off)
% Time span 1.000 ms, time offset 0.000 s, Normal acquisition mode, no averaging
% Edge trigger: Channel A, level 0.000 V, Auto mode, Rising edge, Auto sensitivity, noise reject off, HF reject off
% Output A (off) - Sine, 10.000 000 000 000 MHz, 1.000 0 Vpp, offset 0.000 0 V, phase 0.000 000 deg
% Output B (off) - Square, 50.000 000 000 kHz, 500.0 mVpp, offset 0.000 0 V, phase 0.000 000 deg, duty cycle 50.00 %
% 
% Acquired 2026-04-30 T 13:57:31 +0200
% Time (s), Channel A (Input A) (V)
1.678560000000e-04, -1.221300e-03
1.689120000000e-04, -1.221300e-03
1.699680000000e-04, -1.221300e-03
1.710240000000e-04, -1.221300e-03
1.720800000000e-04, -1.221300e-03
1.731360000000e-04, -1.221300e-03
1.741920000000e-04, -1.221300e-03
1.752480000000e-04, -2.442599e-03
1.763040000000e-04, -1.221300e-03
1.773600000000e-04, -1.221300e-03
1.784160000000e-04, -1.221300e-03
1.794720000000e-04, -2.442599e-03
1.805280000000e-04, -2.442599e-03
1.815840000000e-04, -1.221300e-03
1.826400000000e-04, -1.221300e-03
1.836960000000e-04, -1.221300e-03
1.847520000000e-04, -1.221300e-03
1.858080000000e-04, -2.442599e-03
1.868640000000e-04, -1.221300e-03
1.879200000000e-04, -1.221300e-03
1.889760000000e-04, -1.221300e-03
1.900320000000e-04, -1.221300e-03
1.910880000000e-04, -1.221300e-03
1.921440000000e-04, -2.442599e-03
1.932000000000e-04, -1.221300e-03
1.942560000000e-04, -1.221300e-03
1.953120000000e-04, -1.221300e-03
1.963680000000e-04, -2.442599e-03
1.974240000000e-04, -2.442599e-03
1.984800000000e-04, -1.221300e-03
1.995360000000e-04, -1.221300e-03
2.005920000000e-04, -2.442599e-03
2.016480000000e-04, -1.221300e-03
2.027040000000e-04, -1.221300e-03
2.037600000000e-04, -1.221300e-03
2.048160000000e-04, -1.221300e-03
2.058720000000e-04, -1.221300e-03
2.069280000000e-04, -2.442599e-03
2.079840000000e-04, -1.221300e-03
2.090400000000e-04, -1.221300e-03
2.100960000000e-04, -2.442599e-03
2.111520000000e-04, -2.442599e-03
2.122080000000e-04, -1.221300e-03
2.132640000000e-04, -1.221300e-03
2.143200000000e-04, -1.221300e-03
2.153760000000e-04, -1.221300e-03
2.164320000000e-04, -1.221300e-03
2.174880000000e-04, -1.221300e-03
2.185440000000e-04, -2.442599e-03
2.196000000000e-04, -2.442599e-03
2.206560000000e-04, -1.221300e-03
2.217120000000e-04, -1.221300e-03
2.227680000000e-04, -1.221300e-03
2.238240000000e-04, -2.442599e-03
2.248800000000e-04, -1.221300e-03
2.259360000000e-04, -1.221300e-03
2.269920000000e-04, -2.442599e-03
2.280480000000e-04, -1.221300e-03
2.291040000000e-04, -2.442599e-03
2.301600000000e-04, -1.221300e-03
2.312160000000e-04, -1.221300e-03
2.322720000000e-04, -1.221300e-03
2.333280000000e-04, -1.221300e-03
2.343840000000e-04, -2.442599e-03
2.354400000000e-04, -1.221300e-03
2.364960000000e-04, -1.221300e-03
2.375520000000e-04, -1.221300e-03
2.386080000000e-04, 0.000000e+00
2.396640000000e-04, -2.442599e-03
2.407200000000e-04, -1.221300e-03
2.417760000000e-04, -1.221300e-03
2.428320000000e-04, -2.442599e-03
2.438880000000e-04, -1.221300e-03
2.449440000000e-04, -1.221300e-03
2.460000000000e-04, -1.221300e-03
2.470560000000e-04, -1.221300e-03
2.481120000000e-04, -1.221300e-03
2.491680000000e-04, -1.221300e-03
2.502240000000e-04, -1.221300e-03
2.512800000000e-04, -1.221300e-03
2.523360000000e-04, -1.221300e-03
2.533920000000e-04, -1.221300e-03
2.544480000000e-04, -1.221300e-03
2.555040000000e-04, -2.442599e-03
2.565600000000e-04, -2.442599e-03
2.576160000000e-04, -1.221300e-03
2.586720000000e-04, -1.221300e-03
2.597280000000e-04, -2.442599e-03
2.607840000000e-04, -1.221300e-03
2.618400000000e-04, -1.221300e-03
2.628960000000e-04, -1.221300e-03
2.639520000000e-04, -1.221300e-03
2.650080000000e-04, -1.221300e-03
2.660640000000e-04, -1.221300e-03
2.671200000000e-04, -1.221300e-03
2.681760000000e-04, -2.442599e-03
2.692320000000e-04, -2.442599e-03
2.702880000000e-04, -1.221300e-03
2.713440000000e-04, -1.221300e-03
2.724000000000e-04, -1.221300e-03
2.734560000000e-04, -1.221300e-03
2.745120000000e-04, -1.221300e-03
2.755680000000e-04, -2.442599e-03
2.766240000000e-04, -1.221300e-03
2.776800000000e-04, -1.221300e-03
2.787360000000e-04, -2.442599e-03
2.797920000000e-04, -1.221300e-03
2.808480000000e-04, -1.221300e-03
2.819040000000e-04, -1.221300e-03
2.829600000000e-04, -1.221300e-03
2.840160000000e-04, -1.221300e-03
2.850720000000e-04, -1.221300e-03
2.861280000000e-04, -1.221300e-03
2.871840000000e-04, -1.221300e-03
2.882400000000e-04, -1.221300e-03
2.892960000000e-04, -1.221300e-03
2.903520000000e-04, -1.221300e-03
2.914080000000e-04, -3.663899e-03
2.924640000000e-04, -1.221300e-03
2.935200000000e-04, -2.442599e-03
2.945760000000e-04, -2.442599e-03
2.956320000000e-04, -1.221300e-03
2.966880000000e-04, -1.221300e-03
2.977440000000e-04, -1.221300e-03
2.988000000000e-04, -2.442599e-03
2.998560000000e-04, -1.221300e-03
3.009120000000e-04, -1.221300e-03
3.019680000000e-04, -1.221300e-03
3.030240000000e-04, -1.221300e-03
3.040800000000e-04, -1.221300e-03
3.051360000000e-04, -2.442599e-03
3.061920000000e-04, -2.442599e-03
3.072480000000e-04, -1.221300e-03
3.083040000000e-04, -1.221300e-03
3.093600000000e-04, -2.442599e-03
3.104160000000e-04, -2.442599e-03
3.114720000000e-04, -2.442599e-03
3.125280000000e-04, -1.221300e-03
3.135840000000e-04, -1.221300e-03
3.146400000000e-04, -1.221300e-03
3.156960000000e-04, -1.221300e-03
3.167520000000e-04, -1.221300e-03
3.178080000000e-04, -2.442599e-03
3.188640000000e-04, -2.442599e-03
3.199200000000e-04, -1.221300e-03
3.209760000000e-04, -2.442599e-03
3.220320000000e-04, -2.442599e-03
3.230880000000e-04, -1.221300e-03
3.241440000000e-04, -1.221300e-03
3.252000000000e-04, -1.221300e-03
3.262560000000e-04, -2.442599e-03
3.273120000000e-04, -1.221300e-03
3.283680000000e-04, -1.221300e-03
3.294240000000e-04, -1.221300e-03
3.304800000000e-04, -2.442599e-03
3.315360000000e-04, -2.442599e-03
3.325920000000e-04, -2.442599e-03
3.336480000000e-04, -1.221300e-03
3.347040000000e-04, -2.442599e-03
3.357600000000e-04, -1.221300e-03
3.368160000000e-04, -2.442599e-03
3.378720000000e-04, -2.442599e-03
3.389280000000e-04, -2.442599e-03
3.399840000000e-04, -1.221300e-03
3.410400000000e-04, -1.221300e-03
3.420960000000e-04, -1.221300e-03
3.431520000000e-04, -1.221300e-03
3.442080000000e-04, -1.221300e-03
3.452640000000e-04, -1.221300e-03
3.463200000000e-04, -1.221300e-03
3.473760000000e-04, -2.442599e-03
3.484320000000e-04, -1.221300e-03
3.494880000000e-04, -2.442599e-03
3.505440000000e-04, -1.221300e-03
3.516000000000e-04, -1.221300e-03
3.526560000000e-04, -1.221300e-03
3.537120000000e-04, -1.221300e-03
3.547680000000e-04, -2.442599e-03
3.558240000000e-04, -1.221300e-03
3.568800000000e-04, -2.442599e-03
3.579360000000e-04, -2.442599e-03
3.589920000000e-04, -1.221300e-03
3.600480000000e-04, -1.221300e-03
3.611040000000e-04, -2.442599e-03
3.621600000000e-04, -1.221300e-03
3.632160000000e-04, -1.221300e-03
3.642720000000e-04, -2.442599e-03
3.653280000000e-04, -1.221300e-03
3.663840000000e-04, -2.442599e-03
3.674400000000e-04, -1.221300e-03
3.684960000000e-04, -1.221300e-03
3.695520000000e-04, -1.221300e-03
3.706080000000e-04, -1.221300e-03
3.716640000000e-04, -2.442599e-03
3.727200000000e-04, -2.442599e-03
3.737760000000e-04, -2.442599e-03
3.748320000000e-04, -1.221300e-03
3.758880000000e-04, -2.442599e-03
3.769440000000e-04, -1.221300e-03
3.780000000000e-04, -2.442599e-03
3.790560000000e-04, -1.221300e-03
3.801120000000e-04, -1.221300e-03
3.811680000000e-04, -2.442599e-03
3.822240000000e-04, -2.442599e-03
3.832800000000e-04, -1.221300e-03
3.843360000000e-04, -2.442599e-03
3.853920000000e-04, -1.221300e-03
3.864480000000e-04, -1.221300e-03
3.875040000000e-04, -1.221300e-03
3.885600000000e-04, -1.221300e-03
3.896160000000e-04, -1.221300e-03
3.906720000000e-04, -1.221300e-03
3.917280000000e-04, -1.221300e-03
3.927840000000e-04, -1.221300e-03
3.938400000000e-04, -1.221300e-03
3.948960000000e-04, -1.221300e-03
3.959520000000e-04, -1.221300e-03
3.970080000000e-04, -1.221300e-03
3.980640000000e-04, -1.221300e-03
3.991200000000e-04, -1.221300e-03
4.001760000000e-04, -1.221300e-03
4.012320000000e-04, -1.221300e-03
4.022880000000e-04, -1.221300e-03
4.033440000000e-04, -1.221300e-03
4.044000000000e-04, -2.442599e-03
4.054560000000e-04, -1.221300e-03
4.065120000000e-04, -1.221300e-03
4.075680000000e-04, -1.221300e-03
4.086240000000e-04, -1.221300e-03
4.096800000000e-04, -1.221300e-03
4.107360000000e-04, -1.221300e-03
4.117920000000e-04, -1.221300e-03
4.128480000000e-04, -1.221300e-03
4.139040000000e-04, -1.221300e-03
4.149600000000e-04, -1.221300e-03
4.160160000000e-04, -1.221300e-03
4.170720000000e-04, -1.221300e-03
4.181280000000e-04, -1.221300e-03
4.191840000000e-04, -1.221300e-03
4.202400000000e-04, -1.221300e-03
4.212960000000e-04, -1.221300e-03
4.223520000000e-04, -1.221300e-03
4.234080000000e-04, -1.221300e-03
4.244640000000e-04, -1.221300e-03
4.255200000000e-04, -1.221300e-03
4.265760000000e-04, -2.442599e-03
4.276320000000e-04, -1.221300e-03
4.286880000000e-04, -1.221300e-03
4.297440000000e-04, -1.221300e-03
4.308000000000e-04, -1.221300e-03
4.318560000000e-04, 0.000000e+00
4.329120000000e-04, -1.221300e-03
4.339680000000e-04, -1.221300e-03
4.350240000000e-04, -1.221300e-03
4.360800000000e-04, -1.221300e-03
4.371360000000e-04, -1.221300e-03
4.381920000000e-04, -1.221300e-03
4.392480000000e-04, -1.221300e-03
4.403040000000e-04, -1.221300e-03
4.413600000000e-04, -1.221300e-03
4.424160000000e-04, -1.221300e-03
4.434720000000e-04, -1.221300e-03
4.445280000000e-04, -1.221300e-03
4.455840000000e-04, -1.221300e-03
4.466400000000e-04, -1.221300e-03
4.476960000000e-04, -1.221300e-03
4.487520000000e-04, -1.221300e-03
4.498080000000e-04, -1.221300e-03
4.508640000000e-04, -1.221300e-03
4.519200000000e-04, -1.221300e-03
4.529760000000e-04, -2.442599e-03
4.540320000000e-04, -2.442599e-03
4.550880000000e-04, -1.221300e-03
4.561440000000e-04, -1.221300e-03
4.572000000000e-04, -2.442599e-03
4.582560000000e-04, -1.221300e-03
4.593120000000e-04, -1.221300e-03
4.603680000000e-04, 0.000000e+00
4.614240000000e-04, -1.221300e-03
4.624800000000e-04, -1.221300e-03
4.635360000000e-04, -1.221300e-03
4.645920000000e-04, 0.000000e+00
4.656480000000e-04, -1.221300e-03
4.667040000000e-04, -1.221300e-03
4.677600000000e-04, -1.221300e-03
4.688160000000e-04, -1.221300e-03
4.698720000000e-04, -1.221300e-03
4.709280000000e-04, -1.221300e-03
4.719840000000e-04, -1.221300e-03
4.730400000000e-04, -1.221300e-03
4.740960000000e-04, -1.221300e-03
4.751520000000e-04, -1.221300e-03
4.762080000000e-04, -1.221300e-03
4.772640000000e-04, -1.221300e-03
4.783200000000e-04, -1.221300e-03
4.793760000000e-04, -1.221300e-03
4.804320000000e-04, -1.221300e-03
4.814880000000e-04, -1.221300e-03
4.825440000000e-04, -2.442599e-03
4.836000000000e-04, -2.442599e-03
4.846560000000e-04, -1.221300e-03
4.857120000000e-04, -1.221300e-03
4.867680000000e-04, -3.663899e-03
4.878240000000e-04, -1.221300e-03
4.888800000000e-04, -1.221300e-03
4.899360000000e-04, -2.442599e-03
4.909920000000e-04, -1.221300e-03
4.920480000000e-04, -1.221300e-03
4.931040000000e-04, -1.221300e-03
4.941600000000e-04, -1.221300e-03
4.952160000000e-04, -2.442599e-03
4.962720000000e-04, -2.442599e-03
4.973280000000e-04, -1.221300e-03
4.983840000000e-04, -1.221300e-03
4.994400000000e-04, -1.221300e-03
5.004960000000e-04, -1.221300e-03
5.015520000000e-04, -2.442599e-03
5.026080000000e-04, -1.221300e-03
5.036640000000e-04, -1.221300e-03
5.047200000000e-04, -1.221300e-03
5.057760000000e-04, -1.221300e-03
5.068320000000e-04, -2.442599e-03
5.078880000000e-04, -1.221300e-03
5.089440000000e-04, -1.221300e-03
5.100000000000e-04, -1.221300e-03
5.110560000000e-04, -2.442599e-03
5.121120000000e-04, -1.221300e-03
5.131680000000e-04, -1.221300e-03
5.142240000000e-04, -1.221300e-03
5.152800000000e-04, -1.221300e-03
5.163360000000e-04, -1.221300e-03
5.173920000000e-04, -1.221300e-03
5.184480000000e-04, -1.221300e-03
5.195040000000e-04, -1.221300e-03
5.205600000000e-04, -2.442599e-03
5.216160000000e-04, -1.221300e-03
5.226720000000e-04, -1.221300e-03
5.237280000000e-04, -1.221300e-03
5.247840000000e-04, -1.221300e-03
5.258400000000e-04, -1.221300e-03
5.268960000000e-04, -1.221300e-03
5.279520000000e-04, -1.221300e-03
5.290080000000e-04, -1.221300e-03
5.300640000000e-04, -1.221300e-03
5.311200000000e-04, -2.442599e-03
5.321760000000e-04, -2.442599e-03
5.332320000000e-04, -1.221300e-03
5.342880000000e-04, -2.442599e-03
5.353440000000e-04, -2.442599e-03
5.364000000000e-04, -1.221300e-03
5.374560000000e-04, -1.221300e-03
5.385120000000e-04, -2.442599e-03
5.395680000000e-04, -2.442599e-03
5.406240000000e-04, -1.221300e-03
5.416800000000e-04, -1.221300e-03
5.427360000000e-04, -1.221300e-03
5.437920000000e-04, -1.221300e-03
5.448480000000e-04, -1.221300e-03
5.459040000000e-04, -1.221300e-03
5.469600000000e-04, -2.442599e-03
5.480160000000e-04, -1.221300e-03
5.490720000000e-04, -2.442599e-03
5.501280000000e-04, -1.221300e-03
5.511840000000e-04, -2.442599e-03
5.522400000000e-04, -1.221300e-03
5.532960000000e-04, -1.221300e-03
5.543520000000e-04, -2.442599e-03
5.554080000000e-04, -1.221300e-03
5.564640000000e-04, -2.442599e-03
5.575200000000e-04, -2.442599e-03
5.585760000000e-04, -2.442599e-03
5.596320000000e-04, -2.442599e-03
5.606880000000e-04, -2.442599e-03
5.617440000000e-04, -1.221300e-03
5.628000000000e-04, -2.442599e-03
5.638560000000e-04, -2.442599e-03
5.649120000000e-04, -2.442599e-03
5.659680000000e-04, -1.221300e-03
5.670240000000e-04, -2.442599e-03
5.680800000000e-04, -1.221300e-03
5.691360000000e-04, -1.221300e-03
5.701920000000e-04, -2.442599e-03
5.712480000000e-04, -1.221300e-03
5.723040000000e-04, -1.221300e-03
5.733600000000e-04, -2.442599e-03
5.744160000000e-04, -2.442599e-03
5.754720000000e-04, -1.221300e-03
5.765280000000e-04, -1.221300e-03
5.775840000000e-04, -2.442599e-03
5.786400000000e-04, -2.442599e-03
5.796960000000e-04, -1.221300e-03
5.807520000000e-04, -1.221300e-03
