% Moku:Go Oscilloscope
% Channel A (on)
% Channel B (off)
% Time span 1.000 ms, time offset 0.000 s, Normal acquisition mode, no averaging
% Edge trigger: Channel A, level 0.000 V, Auto mode, Rising edge, Auto sensitivity, noise reject off, HF reject off
% Output A (off) - Sine, 10.000 000 000 000 MHz, 1.000 0 Vpp, offset 0.000 0 V, phase 0.000 000 deg
% Output B (off) - Square, 50.000 000 000 kHz, 500.0 mVpp, offset 0.000 0 V, phase 0.000 000 deg, duty cycle 50.00 %
% 
% Acquired 2026-04-30 T 15:35:36 +0200
% Time (s), Channel A (Input A) (V)
1.514880000000e-04, 2.320469e-02
1.525440000000e-04, 2.320469e-02
1.536000000000e-04, 2.198339e-02
1.546560000000e-04, 2.320469e-02
1.557120000000e-04, 2.320469e-02
1.567680000000e-04, 2.198339e-02
1.578240000000e-04, 2.320469e-02
1.588800000000e-04, 2.198339e-02
1.599360000000e-04, 2.320469e-02
1.609920000000e-04, 2.320469e-02
1.620480000000e-04, 2.320469e-02
1.631040000000e-04, 2.198339e-02
1.641600000000e-04, 2.320469e-02
1.652160000000e-04, 2.320469e-02
1.662720000000e-04, 2.320469e-02
1.673280000000e-04, 2.320469e-02
1.683840000000e-04, 2.320469e-02
1.694400000000e-04, 2.320469e-02
1.704960000000e-04, 2.320469e-02
1.715520000000e-04, 2.320469e-02
1.726080000000e-04, 2.198339e-02
1.736640000000e-04, 2.320469e-02
1.747200000000e-04, 2.320469e-02
1.757760000000e-04, 2.320469e-02
1.768320000000e-04, 2.320469e-02
1.778880000000e-04, 2.320469e-02
1.789440000000e-04, 2.320469e-02
1.800000000000e-04, 2.198339e-02
1.810560000000e-04, 2.320469e-02
1.821120000000e-04, 2.320469e-02
1.831680000000e-04, 2.320469e-02
1.842240000000e-04, 2.320469e-02
1.852800000000e-04, 2.320469e-02
1.863360000000e-04, 2.320469e-02
1.873920000000e-04, 2.320469e-02
1.884480000000e-04, 2.320469e-02
1.895040000000e-04, 2.320469e-02
1.905600000000e-04, 2.320469e-02
1.916160000000e-04, 2.442599e-02
1.926720000000e-04, 2.198339e-02
1.937280000000e-04, 2.320469e-02
1.947840000000e-04, 2.198339e-02
1.958400000000e-04, 2.320469e-02
1.968960000000e-04, 2.320469e-02
1.979520000000e-04, 2.198339e-02
1.990080000000e-04, 2.198339e-02
2.000640000000e-04, 2.320469e-02
2.011200000000e-04, 2.076209e-02
2.021760000000e-04, 2.198339e-02
2.032320000000e-04, 2.320469e-02
2.042880000000e-04, 2.198339e-02
2.053440000000e-04, 2.198339e-02
2.064000000000e-04, 2.198339e-02
2.074560000000e-04, 2.320469e-02
2.085120000000e-04, 2.320469e-02
2.095680000000e-04, 2.198339e-02
2.106240000000e-04, 2.320469e-02
2.116800000000e-04, 2.320469e-02
2.127360000000e-04, 2.320469e-02
2.137920000000e-04, 2.320469e-02
2.148480000000e-04, 2.320469e-02
2.159040000000e-04, 2.076209e-02
2.169600000000e-04, 2.076209e-02
2.180160000000e-04, 2.076209e-02
2.190720000000e-04, 2.198339e-02
2.201280000000e-04, 2.076209e-02
2.211840000000e-04, 2.076209e-02
2.222400000000e-04, 2.076209e-02
2.232960000000e-04, 2.076209e-02
2.243520000000e-04, 2.076209e-02
2.254080000000e-04, 2.076209e-02
2.264640000000e-04, 2.198339e-02
2.275200000000e-04, 2.076209e-02
2.285760000000e-04, 2.076209e-02
2.296320000000e-04, 2.076209e-02
2.306880000000e-04, 2.198339e-02
2.317440000000e-04, 2.198339e-02
2.328000000000e-04, 2.076209e-02
2.338560000000e-04, 2.198339e-02
2.349120000000e-04, 2.076209e-02
2.359680000000e-04, 2.076209e-02
2.370240000000e-04, 2.198339e-02
2.380800000000e-04, 2.198339e-02
2.391360000000e-04, 2.198339e-02
2.401920000000e-04, 2.198339e-02
2.412480000000e-04, 2.320469e-02
2.423040000000e-04, 2.320469e-02
2.433600000000e-04, 2.320469e-02
2.444160000000e-04, 2.076209e-02
2.454720000000e-04, 2.076209e-02
2.465280000000e-04, 2.198339e-02
2.475840000000e-04, 2.076209e-02
2.486400000000e-04, 2.076209e-02
2.496960000000e-04, 2.076209e-02
2.507520000000e-04, 2.076209e-02
2.518080000000e-04, 2.076209e-02
2.528640000000e-04, 2.076209e-02
2.539200000000e-04, 2.076209e-02
2.549760000000e-04, 2.198339e-02
2.560320000000e-04, 2.198339e-02
2.570880000000e-04, 2.198339e-02
2.581440000000e-04, 2.198339e-02
2.592000000000e-04, 2.198339e-02
2.602560000000e-04, 2.198339e-02
2.613120000000e-04, 2.320469e-02
2.623680000000e-04, 2.198339e-02
2.634240000000e-04, 2.320469e-02
2.644800000000e-04, 2.198339e-02
2.655360000000e-04, 2.320469e-02
2.665920000000e-04, 2.320469e-02
2.676480000000e-04, 2.320469e-02
2.687040000000e-04, 2.320469e-02
2.697600000000e-04, 2.320469e-02
2.708160000000e-04, 2.320469e-02
2.718720000000e-04, 2.076209e-02
2.729280000000e-04, 2.320469e-02
2.739840000000e-04, 2.198339e-02
2.750400000000e-04, 2.320469e-02
2.760960000000e-04, 2.198339e-02
2.771520000000e-04, 2.320469e-02
2.782080000000e-04, 2.320469e-02
2.792640000000e-04, 2.198339e-02
2.803200000000e-04, 2.320469e-02
2.813760000000e-04, 2.198339e-02
2.824320000000e-04, 2.320469e-02
2.834880000000e-04, 2.076209e-02
2.845440000000e-04, 2.320469e-02
2.856000000000e-04, 2.320469e-02
2.866560000000e-04, 2.320469e-02
2.877120000000e-04, 2.320469e-02
2.887680000000e-04, 2.320469e-02
2.898240000000e-04, 2.320469e-02
2.908800000000e-04, 2.320469e-02
2.919360000000e-04, 2.198339e-02
2.929920000000e-04, 2.442599e-02
2.940480000000e-04, 2.320469e-02
2.951040000000e-04, 2.320469e-02
2.961600000000e-04, 2.320469e-02
2.972160000000e-04, 2.320469e-02
2.982720000000e-04, 2.198339e-02
2.993280000000e-04, 2.320469e-02
3.003840000000e-04, 2.320469e-02
3.014400000000e-04, 2.320469e-02
3.024960000000e-04, 2.320469e-02
3.035520000000e-04, 2.442599e-02
3.046080000000e-04, 2.320469e-02
3.056640000000e-04, 2.320469e-02
3.067200000000e-04, 2.320469e-02
3.077760000000e-04, 2.320469e-02
3.088320000000e-04, 2.198339e-02
3.098880000000e-04, 2.198339e-02
3.109440000000e-04, 2.320469e-02
3.120000000000e-04, 2.320469e-02
3.130560000000e-04, 2.198339e-02
3.141120000000e-04, 2.320469e-02
3.151680000000e-04, 2.320469e-02
3.162240000000e-04, 2.320469e-02
3.172800000000e-04, 2.320469e-02
3.183360000000e-04, 2.320469e-02
3.193920000000e-04, 2.320469e-02
3.204480000000e-04, 2.320469e-02
3.215040000000e-04, 2.320469e-02
3.225600000000e-04, 2.320469e-02
3.236160000000e-04, 2.320469e-02
3.246720000000e-04, 2.320469e-02
3.257280000000e-04, 2.320469e-02
3.267840000000e-04, 2.198339e-02
3.278400000000e-04, 2.320469e-02
3.288960000000e-04, 2.320469e-02
3.299520000000e-04, 2.320469e-02
3.310080000000e-04, 2.320469e-02
3.320640000000e-04, 2.320469e-02
3.331200000000e-04, 2.320469e-02
3.341760000000e-04, 2.320469e-02
3.352320000000e-04, 2.320469e-02
3.362880000000e-04, 2.198339e-02
3.373440000000e-04, 2.320469e-02
3.384000000000e-04, 2.320469e-02
3.394560000000e-04, 2.320469e-02
3.405120000000e-04, 2.320469e-02
3.415680000000e-04, 2.320469e-02
3.426240000000e-04, 2.320469e-02
3.436800000000e-04, 2.320469e-02
3.447360000000e-04, 2.198339e-02
3.457920000000e-04, 2.320469e-02
3.468480000000e-04, 2.320469e-02
3.479040000000e-04, 2.320469e-02
3.489600000000e-04, 2.320469e-02
3.500160000000e-04, 2.198339e-02
3.510720000000e-04, 2.320469e-02
3.521280000000e-04, 2.320469e-02
3.531840000000e-04, 2.198339e-02
3.542400000000e-04, 2.320469e-02
3.552960000000e-04, 2.198339e-02
3.563520000000e-04, 2.198339e-02
3.574080000000e-04, 2.320469e-02
3.584640000000e-04, 2.198339e-02
3.595200000000e-04, 2.076209e-02
3.605760000000e-04, 2.320469e-02
3.616320000000e-04, 2.198339e-02
3.626880000000e-04, 2.076209e-02
3.637440000000e-04, 2.198339e-02
3.648000000000e-04, 2.198339e-02
3.658560000000e-04, 2.076209e-02
3.669120000000e-04, 2.198339e-02
3.679680000000e-04, 2.320469e-02
3.690240000000e-04, 2.198339e-02
3.700800000000e-04, 2.198339e-02
3.711360000000e-04, 2.076209e-02
3.721920000000e-04, 2.198339e-02
3.732480000000e-04, 2.198339e-02
3.743040000000e-04, 2.198339e-02
3.753600000000e-04, 2.198339e-02
3.764160000000e-04, 2.320469e-02
3.774720000000e-04, 2.442599e-02
3.785280000000e-04, 2.320469e-02
3.795840000000e-04, 2.320469e-02
3.806400000000e-04, 2.076209e-02
3.816960000000e-04, 2.198339e-02
3.827520000000e-04, 2.320469e-02
3.838080000000e-04, 2.320469e-02
3.848640000000e-04, 2.198339e-02
3.859200000000e-04, 2.198339e-02
3.869760000000e-04, 2.198339e-02
3.880320000000e-04, 2.198339e-02
3.890880000000e-04, 2.198339e-02
3.901440000000e-04, 2.198339e-02
3.912000000000e-04, 2.076209e-02
3.922560000000e-04, 2.320469e-02
3.933120000000e-04, 2.076209e-02
3.943680000000e-04, 2.198339e-02
3.954240000000e-04, 2.198339e-02
3.964800000000e-04, 2.198339e-02
3.975360000000e-04, 2.076209e-02
3.985920000000e-04, 2.198339e-02
3.996480000000e-04, 2.076209e-02
4.007040000000e-04, 2.076209e-02
4.017600000000e-04, 2.076209e-02
4.028160000000e-04, 2.198339e-02
4.038720000000e-04, 2.076209e-02
4.049280000000e-04, 2.320469e-02
4.059840000000e-04, 2.320469e-02
4.070400000000e-04, 2.198339e-02
4.080960000000e-04, 2.198339e-02
4.091520000000e-04, 2.198339e-02
4.102080000000e-04, 2.198339e-02
4.112640000000e-04, 2.076209e-02
4.123200000000e-04, 2.198339e-02
4.133760000000e-04, 2.198339e-02
4.144320000000e-04, 2.198339e-02
4.154880000000e-04, 2.076209e-02
4.165440000000e-04, 2.320469e-02
4.176000000000e-04, 2.198339e-02
4.186560000000e-04, 2.198339e-02
4.197120000000e-04, 2.198339e-02
4.207680000000e-04, 2.198339e-02
4.218240000000e-04, 2.198339e-02
4.228800000000e-04, 2.320469e-02
4.239360000000e-04, 2.320469e-02
4.249920000000e-04, 2.198339e-02
4.260480000000e-04, 2.076209e-02
4.271040000000e-04, 2.076209e-02
4.281600000000e-04, 2.198339e-02
4.292160000000e-04, 2.198339e-02
4.302720000000e-04, 2.076209e-02
4.313280000000e-04, 2.076209e-02
4.323840000000e-04, 2.076209e-02
4.334400000000e-04, 2.198339e-02
4.344960000000e-04, 2.198339e-02
4.355520000000e-04, 2.076209e-02
4.366080000000e-04, 2.076209e-02
4.376640000000e-04, 2.076209e-02
4.387200000000e-04, 2.198339e-02
4.397760000000e-04, 2.076209e-02
4.408320000000e-04, 2.198339e-02
4.418880000000e-04, 2.198339e-02
4.429440000000e-04, 2.198339e-02
4.440000000000e-04, 2.198339e-02
4.450560000000e-04, 2.076209e-02
4.461120000000e-04, 2.198339e-02
4.471680000000e-04, 2.320469e-02
4.482240000000e-04, 2.076209e-02
4.492800000000e-04, 2.198339e-02
4.503360000000e-04, 2.320469e-02
4.513920000000e-04, 2.320469e-02
4.524480000000e-04, 2.320469e-02
4.535040000000e-04, 2.198339e-02
4.545600000000e-04, 2.198339e-02
4.556160000000e-04, 2.198339e-02
4.566720000000e-04, 2.198339e-02
4.577280000000e-04, 2.320469e-02
4.587840000000e-04, 2.320469e-02
4.598400000000e-04, 2.320469e-02
4.608960000000e-04, 2.320469e-02
4.619520000000e-04, 2.320469e-02
4.630080000000e-04, 2.320469e-02
4.640640000000e-04, 2.320469e-02
4.651200000000e-04, 2.320469e-02
4.661760000000e-04, 2.320469e-02
4.672320000000e-04, 2.320469e-02
4.682880000000e-04, 2.198339e-02
4.693440000000e-04, 2.320469e-02
4.704000000000e-04, 2.320469e-02
4.714560000000e-04, 2.320469e-02
4.725120000000e-04, 2.198339e-02
4.735680000000e-04, 2.320469e-02
4.746240000000e-04, 2.320469e-02
4.756800000000e-04, 2.442599e-02
4.767360000000e-04, 2.442599e-02
4.777920000000e-04, 2.442599e-02
4.788480000000e-04, 2.320469e-02
4.799040000000e-04, 2.320469e-02
4.809600000000e-04, 2.320469e-02
4.820160000000e-04, 2.442599e-02
4.830720000000e-04, 2.564729e-02
4.841280000000e-04, 2.564729e-02
4.851840000000e-04, 2.564729e-02
4.862400000000e-04, 2.564729e-02
4.872960000000e-04, 2.442599e-02
4.883520000000e-04, 2.442599e-02
4.894080000000e-04, 2.320469e-02
4.904640000000e-04, 2.442599e-02
4.915200000000e-04, 2.320469e-02
4.925760000000e-04, 2.320469e-02
4.936320000000e-04, 2.442599e-02
4.946880000000e-04, 2.320469e-02
4.957440000000e-04, 2.442599e-02
4.968000000000e-04, 2.320469e-02
4.978560000000e-04, 2.320469e-02
4.989120000000e-04, 2.442599e-02
4.999680000000e-04, 2.320469e-02
5.010240000000e-04, 2.198339e-02
5.020800000000e-04, 2.442599e-02
5.031360000000e-04, 2.320469e-02
5.041920000000e-04, 2.320469e-02
5.052480000000e-04, 2.320469e-02
5.063040000000e-04, 2.442599e-02
5.073600000000e-04, 2.320469e-02
5.084160000000e-04, 2.442599e-02
5.094720000000e-04, 2.320469e-02
5.105280000000e-04, 2.320469e-02
5.115840000000e-04, 2.320469e-02
5.126400000000e-04, 2.320469e-02
5.136960000000e-04, 2.320469e-02
5.147520000000e-04, 2.320469e-02
5.158080000000e-04, 2.320469e-02
5.168640000000e-04, 2.320469e-02
5.179200000000e-04, 2.320469e-02
5.189760000000e-04, 2.320469e-02
5.200320000000e-04, 2.320469e-02
5.210880000000e-04, 2.320469e-02
5.221440000000e-04, 2.320469e-02
5.232000000000e-04, 2.320469e-02
5.242560000000e-04, 2.320469e-02
5.253120000000e-04, 2.198339e-02
5.263680000000e-04, 2.320469e-02
5.274240000000e-04, 2.442599e-02
5.284800000000e-04, 2.320469e-02
5.295360000000e-04, 2.320469e-02
5.305920000000e-04, 2.198339e-02
5.316480000000e-04, 2.320469e-02
5.327040000000e-04, 2.320469e-02
5.337600000000e-04, 2.320469e-02
5.348160000000e-04, 2.320469e-02
5.358720000000e-04, 2.320469e-02
5.369280000000e-04, 2.320469e-02
5.379840000000e-04, 2.320469e-02
5.390400000000e-04, 2.442599e-02
5.400960000000e-04, 2.320469e-02
5.411520000000e-04, 2.198339e-02
5.422080000000e-04, 2.320469e-02
5.432640000000e-04, 2.076209e-02
5.443200000000e-04, 2.320469e-02
5.453760000000e-04, 2.320469e-02
5.464320000000e-04, 2.320469e-02
5.474880000000e-04, 2.320469e-02
5.485440000000e-04, 2.320469e-02
5.496000000000e-04, 2.320469e-02
5.506560000000e-04, 2.320469e-02
5.517120000000e-04, 2.198339e-02
5.527680000000e-04, 2.198339e-02
5.538240000000e-04, 2.198339e-02
5.548800000000e-04, 2.320469e-02
5.559360000000e-04, 2.198339e-02
5.569920000000e-04, 2.320469e-02
5.580480000000e-04, 2.198339e-02
5.591040000000e-04, 2.198339e-02
5.601600000000e-04, 2.320469e-02
5.612160000000e-04, 2.320469e-02
5.622720000000e-04, 2.198339e-02
5.633280000000e-04, 2.320469e-02
5.643840000000e-04, 2.442599e-02
5.654400000000e-04, 2.198339e-02
5.664960000000e-04, 2.320469e-02
5.675520000000e-04, 2.320469e-02
5.686080000000e-04, 2.320469e-02
5.696640000000e-04, 2.320469e-02
5.707200000000e-04, 2.320469e-02
5.717760000000e-04, 2.320469e-02
5.728320000000e-04, 2.320469e-02
5.738880000000e-04, 2.320469e-02
5.749440000000e-04, 2.320469e-02
5.760000000000e-04, 2.442599e-02
5.770560000000e-04, 2.320469e-02
5.781120000000e-04, 2.320469e-02
5.791680000000e-04, 2.320469e-02
5.802240000000e-04, 2.320469e-02
5.812800000000e-04, 2.564729e-02
