% Moku:Go Oscilloscope
% Channel A (Input 1, on), DC, 30 MHz, 1 MOhm, 10 Vpp, 1 x probe attenuation
% Channel B (Input 2, off), DC, 30 MHz, 1 MOhm, 10 Vpp, 1 x probe attenuation
% Time span 4.854 ms, time offset -7.124 ms, Normal acquisition mode, no averaging
% Edge trigger: Channel A, level 0.000 V, Auto mode, Rising edge, Auto sensitivity, noise reject off, HF reject off
% Output 1 (on) - Square, 276.000 000 Hz, 1.000 0 Vpp, offset 0.000 0 V, phase 0.000 000 deg, duty cycle 50.00 %
% Output 2 (off) - Square, 50.000 000 000 kHz, 500.0 mVpp, offset 0.000 0 V, phase 0.000 000 deg, duty cycle 50.00 %
% 
% Acquired 2026-04-30 T 15:50:18 +0200
% Time (s), Channel A (Input 1) (V)
6.203808000000e-03, 3.480704e-01
6.208800000000e-03, 3.578408e-01
6.213792000000e-03, 3.737177e-01
6.218784000000e-03, 3.895945e-01
6.223776000000e-03, 4.054714e-01
6.228768000000e-03, 4.189057e-01
6.233760000000e-03, 4.298974e-01
6.238752000000e-03, 4.396678e-01
6.243744000000e-03, 4.469956e-01
6.248736000000e-03, 4.531021e-01
6.253728000000e-03, 4.567660e-01
6.258720000000e-03, 4.616512e-01
6.263712000000e-03, 4.677577e-01
6.268704000000e-03, 4.714216e-01
6.273696000000e-03, 4.738642e-01
6.278688000000e-03, 4.787494e-01
6.283680000000e-03, 4.799707e-01
6.288672000000e-03, 4.836346e-01
6.293664000000e-03, 4.860772e-01
6.298656000000e-03, 4.885198e-01
6.303648000000e-03, 4.909624e-01
6.308640000000e-03, 4.921837e-01
6.313632000000e-03, 4.946263e-01
6.318624000000e-03, 4.946263e-01
6.323616000000e-03, 4.946263e-01
6.328608000000e-03, 4.934050e-01
6.333600000000e-03, 4.934050e-01
6.338592000000e-03, 4.946263e-01
6.343584000000e-03, 4.921837e-01
6.348576000000e-03, 4.934050e-01
6.353568000000e-03, 4.921837e-01
6.358560000000e-03, 4.897411e-01
6.363552000000e-03, 4.897411e-01
6.368544000000e-03, 4.872985e-01
6.373536000000e-03, 4.860772e-01
6.378528000000e-03, 4.836346e-01
6.383520000000e-03, 4.799707e-01
6.388512000000e-03, 4.787494e-01
6.393504000000e-03, 4.738642e-01
6.398496000000e-03, 4.689790e-01
6.403488000000e-03, 4.653151e-01
6.408480000000e-03, 4.616512e-01
6.413472000000e-03, 4.567660e-01
6.418464000000e-03, 4.543234e-01
6.423456000000e-03, 4.494382e-01
6.428448000000e-03, 4.433317e-01
6.433440000000e-03, 4.384465e-01
6.438432000000e-03, 4.311187e-01
6.443424000000e-03, 4.250122e-01
6.448416000000e-03, 4.189057e-01
6.453408000000e-03, 4.140205e-01
6.458400000000e-03, 4.066927e-01
6.463392000000e-03, 3.993649e-01
6.468384000000e-03, 3.920371e-01
6.473376000000e-03, 3.847093e-01
6.478368000000e-03, 3.773816e-01
6.483360000000e-03, 3.700538e-01
6.488352000000e-03, 3.615047e-01
6.493344000000e-03, 3.553982e-01
6.498336000000e-03, 3.444065e-01
6.503328000000e-03, 3.358574e-01
6.508320000000e-03, 3.285296e-01
6.513312000000e-03, 3.199805e-01
6.518304000000e-03, 3.102101e-01
6.523296000000e-03, 2.992184e-01
6.528288000000e-03, 2.894480e-01
6.533280000000e-03, 2.796776e-01
6.538272000000e-03, 2.686859e-01
6.543264000000e-03, 2.589155e-01
