% Moku:Go Oscilloscope
% Channel A (Input 1, on), DC, 30 MHz, 1 MOhm, 10 Vpp, 1 x probe attenuation
% Channel B (Input 2, off), DC, 30 MHz, 1 MOhm, 10 Vpp, 1 x probe attenuation
% Time span 17.36 ms, time offset -7.035 ms, Normal acquisition mode, no averaging
% Edge trigger: Channel A, level 0.000 V, Auto mode, Rising edge, Auto sensitivity, noise reject off, HF reject off
% Output 1 (on) - Sine, 500.000 000 Hz, 1.000 0 Vpp, offset 0.000 0 V, phase 0.000 000 deg
% Output 2 (off) - Square, 50.000 000 000 kHz, 500.0 mVpp, offset 0.000 0 V, phase 0.000 000 deg, duty cycle 50.00 %
% 
% Acquired 2026-04-30 T 13:01:03 +0200
% Time (s), Channel A (Input 1) (V)
3.788201739130e-03, -3.077675e-01
3.805481739130e-03, -2.845628e-01
3.822761739130e-03, -2.613581e-01
3.840041739130e-03, -2.393747e-01
3.857321739130e-03, -2.161700e-01
3.874601739130e-03, -1.868588e-01
3.891881739130e-03, -1.636541e-01
3.909161739130e-03, -1.367855e-01
3.926441739130e-03, -1.099170e-01
3.943721739130e-03, -8.304837e-02
3.961001739130e-03, -5.862238e-02
3.978281739130e-03, -2.931119e-02
3.995561739130e-03, -2.442599e-03
4.012841739130e-03, 2.442599e-02
4.030121739130e-03, 5.129458e-02
4.047401739130e-03, 7.816317e-02
4.064681739130e-03, 1.050318e-01
4.081961739130e-03, 1.306790e-01
4.099241739130e-03, 1.551050e-01
4.116521739130e-03, 1.831949e-01
4.133801739130e-03, 2.063996e-01
4.151081739130e-03, 2.296043e-01
4.168361739130e-03, 2.552516e-01
4.185641739130e-03, 2.772350e-01
4.202921739130e-03, 2.992184e-01
4.220201739130e-03, 3.224231e-01
4.237481739130e-03, 3.407426e-01
4.254761739130e-03, 3.602834e-01
4.272041739130e-03, 3.798242e-01
4.289321739130e-03, 3.969223e-01
4.306601739130e-03, 4.127992e-01
4.323881739130e-03, 4.274548e-01
4.341161739130e-03, 4.408891e-01
4.358441739130e-03, 4.506595e-01
4.375721739130e-03, 4.628725e-01
4.393001739130e-03, 4.714216e-01
4.410281739130e-03, 4.799707e-01
4.427561739130e-03, 4.860772e-01
4.444841739130e-03, 4.909624e-01
4.462121739130e-03, 4.946263e-01
4.479401739130e-03, 4.958476e-01
4.496681739130e-03, 4.958476e-01
4.513961739130e-03, 4.970689e-01
4.531241739130e-03, 4.946263e-01
4.548521739130e-03, 4.909624e-01
4.565801739130e-03, 4.836346e-01
4.583081739130e-03, 4.787494e-01
4.600361739130e-03, 4.702003e-01
4.617641739130e-03, 4.592086e-01
4.634921739130e-03, 4.506595e-01
4.652201739130e-03, 4.360039e-01
4.669481739130e-03, 4.237909e-01
4.686761739130e-03, 4.091353e-01
4.704041739130e-03, 3.944797e-01
4.721321739130e-03, 3.773816e-01
4.738601739130e-03, 3.590621e-01
4.755881739130e-03, 3.407426e-01
4.773161739130e-03, 3.175379e-01
4.790441739130e-03, 2.955545e-01
4.807721739130e-03, 2.760137e-01
4.825001739130e-03, 2.515877e-01
4.842281739130e-03, 2.296043e-01
4.859561739130e-03, 2.039570e-01
4.876841739130e-03, 1.795310e-01
4.894121739130e-03, 1.514411e-01
4.911401739130e-03, 1.270152e-01
4.928681739130e-03, 1.001466e-01
4.945961739130e-03, 7.327797e-02
4.963241739130e-03, 4.763068e-02
4.980521739130e-03, 1.954079e-02
4.997801739130e-03, -8.549097e-03
5.015081739130e-03, -3.419639e-02
5.032361739130e-03, -5.984368e-02
